,SA1_7DIGITCODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
34728,3110334.0,42,2297,894,478,2625,0.7,2407,2.9
34729,3110335.0,36,2342,883,415,2230,0.8,2129,3.0
34730,3110336.0,38,1950,816,390,2291,0.8,1981,2.7
34731,3110337.0,40,2167,790,488,2024,0.7,1875,2.7
34732,3110338.0,45,1992,726,573,2374,0.7,2180,2.8
34733,3110339.0,42,2300,905,700,2853,0.7,2727,2.8
34734,3110340.0,41,2200,968,455,2562,0.8,2478,3.0
34735,3110401.0,43,1485,807,468,2433,0.8,2324,2.9
34736,3110402.0,37,2000,888,480,2391,0.8,2322,3.4
34737,3110403.0,31,1677,881,260,2277,0.8,2176,3.3
34738,3110404.0,30,2167,1014,261,2355,0.8,2370,3.4
34739,3110405.0,31,2167,931,298,2383,0.8,2321,3.3
34740,3110406.0,29,2383,1064,300,2507,0.8,2457,3.3
34741,3110407.0,51,2029,816,430,2047,0.7,1906,2.6
34742,3110408.0,38,2167,931,465,2558,0.8,2462,3.2
34743,3110409.0,41,1842,725,408,1937,0.8,1774,2.8
34744,3110410.0,46,1559,804,520,2444,0.7,2405,2.9
34745,3110411.0,32,2000,919,300,2306,0.8,2196,2.9
34746,3110412.0,42,1889,839,488,2446,0.7,2405,3.1
34747,3110413.0,32,2367,1049,363,2431,0.8,2377,3.2
34748,3110414.0,36,1658,757,380,1437,0.8,1375,2.2
34749,3110415.0,39,2000,863,350,2795,0.7,2727,3.2
34750,3110416.0,32,1900,773,340,1771,0.9,1731,3.0
34751,3110417.0,35,2167,886,460,2368,0.8,2287,3.1
34752,3110418.0,36,1965,805,430,2023,0.7,2058,2.8
34753,3110419.0,39,1863,852,410,2044,0.8,1924,2.7
34754,3110420.0,40,1517,710,330,1536,0.8,1125,2.2
34755,3110421.0,41,1950,637,430,1937,0.8,1737,3.0
34756,3110501.0,31,2200,984,625,3125,0.9,2330,1.9
34757,3110502.0,27,2167,715,460,1721,1.2,1578,2.1
34758,3110503.0,30,2000,638,510,1792,1.1,1569,2.0
34759,3110504.0,28,1700,693,550,2031,1.3,1384,2.1
34760,3110505.0,35,2708,684,555,2349,1.0,1949,2.1
34761,3110506.0,36,2167,1292,614,2656,1.0,2301,1.9
34762,3110508.0,26,1950,502,530,1625,1.2,1347,2.5
34763,3110509.0,30,1777,598,500,1666,1.2,1300,1.8
34764,3110512.0,27,2600,661,610,2147,1.1,1572,2.2
34765,3110513.0,55,0,1562,0,2149,1.0,762,1.7
34766,3110515.0,32,2580,815,450,2399,0.8,1963,2.4
34767,3110516.0,30,2427,790,450,2250,0.9,1536,2.3
34768,3110517.0,28,2600,862,450,2270,0.9,2039,2.5
34769,3110518.0,39,0,699,0,0,0.0,0,0.0
34770,3110519.0,38,1854,1224,455,3333,1.0,1958,1.7
34771,3110520.0,41,2152,1054,650,2299,0.9,2155,1.9
34772,3110521.0,43,0,0,0,0,0.0,0,0.0
34773,3110522.0,22,1846,200,485,1062,1.3,1028,2.0
34774,3110523.0,26,1500,595,480,1642,1.5,1242,1.9
34775,3110524.0,32,2400,940,600,2397,1.0,2008,2.1
34776,3110525.0,28,1950,741,505,2232,1.2,1610,2.0
34777,3110526.0,34,1817,661,521,2041,1.2,1286,1.8
34778,3110527.0,39,2000,953,635,2812,1.0,2267,2.3
34779,3110601.0,33,2687,924,450,2562,0.9,1702,1.7
34780,3110603.0,32,2239,1021,465,3055,1.0,2166,2.0
34781,3110604.0,37,1921,609,345,2107,1.1,1191,1.7
34782,3110605.0,28,1800,893,390,1868,1.2,1439,1.7
34783,3110606.0,31,1725,857,410,1973,1.4,1681,2.1
34784,3110607.0,32,1929,938,390,2250,1.2,1607,1.7
34785,3110608.0,31,2000,567,300,1375,1.3,993,1.6
34786,3110609.0,30,2000,1142,460,2525,1.0,1937,1.8
34787,3110610.0,35,2167,1229,500,2714,1.0,2019,1.7
34788,3110611.0,30,2041,1150,480,2457,1.0,2192,2.0
34789,3110612.0,34,2234,829,315,2159,1.2,953,1.4
34790,3110613.0,29,2329,940,392,2121,1.1,1426,1.7
34791,3110701.0,36,2073,1093,350,2407,1.0,1980,2.0
34792,3110702.0,33,2000,900,440,2481,0.9,2012,2.4
34793,3110703.0,34,1509,659,410,2200,1.0,1875,2.8
34794,3110704.0,36,2600,662,370,1946,1.0,1408,2.1
34795,3110705.0,42,1759,475,248,2049,0.9,762,2.0
34796,3110706.0,29,2000,578,330,1437,1.0,1198,2.5
34797,3110707.0,34,1733,813,360,1892,1.0,1473,2.1
34798,3110708.0,31,2167,639,355,2208,0.9,1660,2.7
34799,3110709.0,32,2817,934,423,2941,0.9,2449,2.8
34800,3110710.0,34,2167,638,478,1976,1.0,1728,3.0
34801,3110711.0,31,2000,653,300,1718,1.0,1369,2.4
34802,3110712.0,33,2167,587,340,1656,0.9,1204,2.4
34803,3110713.0,30,2167,656,375,2042,0.9,1399,2.2
34804,3110714.0,36,1950,715,460,2042,0.8,1318,2.3
34805,3110715.0,37,2321,1092,448,2374,0.9,2100,2.2
34806,3110801.0,34,2300,1299,533,2609,0.8,2275,1.9
34807,3110802.0,42,2000,1221,460,2333,0.9,1763,1.6
34808,3110803.0,43,2184,1365,510,2714,1.0,1971,1.7
34809,3110804.0,61,1742,560,328,2062,1.1,1660,1.7
34810,3110805.0,32,1798,533,290,1696,1.0,840,1.9
34811,3110806.0,48,1800,1206,530,2430,0.9,2050,1.8
34812,3110807.0,54,2383,1219,728,2577,0.8,2202,1.9
34813,3110808.0,35,2000,1125,520,2422,0.8,2109,2.0
34814,3110809.0,31,2000,808,495,2388,0.9,2018,1.9
34815,3110810.0,33,2000,1023,410,2735,0.9,1930,2.1
34816,3110811.0,30,1950,919,420,2236,0.9,2023,2.1
34817,3110812.0,29,1907,916,430,2014,1.1,1629,1.9
34818,3110813.0,32,2167,803,350,2166,0.8,1481,2.2
34819,3110814.0,34,2167,877,450,2050,0.9,1767,2.0
34820,3110815.0,30,1841,746,328,1575,1.1,1087,1.9
34821,3110816.0,32,2000,773,390,1949,0.8,1663,2.2
34822,3110817.0,41,2167,1337,580,2558,0.9,2386,1.8
34823,3110901.0,35,1625,840,420,2068,1.0,1607,1.9
34824,3110902.0,34,2000,1241,425,2316,1.0,1796,1.8
34825,3110903.0,33,3000,846,334,2150,1.0,1321,1.9
34826,3110904.0,38,2860,828,320,2531,1.0,1192,1.8
34827,3110905.0,39,2600,1081,513,3062,0.8,2288,2.7
34828,3110906.0,39,2243,1170,433,2476,0.9,2027,1.6
34829,3110907.0,34,3000,850,435,3312,0.9,2550,2.6
34830,3110908.0,32,2648,1183,435,2625,1.0,2139,2.2
34831,3110909.0,43,1993,1075,403,2230,1.0,1863,1.9
34832,3110910.0,35,1668,1049,370,2223,0.9,1328,1.7
34833,3110911.0,31,1975,918,333,1958,1.1,1201,1.6
34834,3110912.0,32,1917,855,360,2078,1.0,1456,2.0
34835,3110913.0,35,2000,1084,360,2656,0.9,1442,2.1
34836,3110914.0,39,2500,991,385,2611,0.9,1988,2.0
34837,3110915.0,45,2000,1311,475,3071,0.8,2278,1.7
34838,3110916.0,35,1950,1387,435,2750,1.2,1987,1.6
34839,3110917.0,39,2084,972,400,2279,1.0,1727,2.0
34840,3110918.0,46,2167,1074,400,2600,0.8,1663,1.9
34841,3110919.0,37,2000,1053,350,2716,0.9,1625,1.9
34842,3110920.0,35,3000,725,270,1792,0.9,909,1.7
34843,3110921.0,35,2000,913,358,2416,0.9,1413,1.6
34844,3110922.0,35,2012,1056,450,2650,1.0,2215,1.9
34845,3110923.0,40,2327,1107,400,2799,0.8,2250,2.2
34846,3110924.0,38,2659,1062,340,2687,0.9,1963,2.4
34847,3110925.0,36,1591,595,295,2031,1.0,1083,1.6
34848,3110926.0,36,2800,586,350,1656,0.9,945,1.8
34849,3110927.0,38,3600,1144,500,4549,0.8,3541,2.5
34850,3110928.0,36,2000,1372,450,2928,0.9,2271,1.7
34851,3110929.0,52,3000,1731,955,4125,0.7,3705,2.1
34852,3110930.0,38,2200,1523,540,3250,0.9,2711,2.1
34853,3110931.0,35,2167,1158,460,2583,0.9,2104,2.0
34854,3111001.0,22,1750,371,448,2187,1.2,1562,2.1
34855,3111002.0,32,1733,640,420,1857,1.0,1697,2.6
34856,3111004.0,34,2000,1084,460,2381,1.1,1960,1.9
34857,3111006.0,29,1083,637,520,2166,1.2,1845,1.7
34858,3111008.0,42,3000,1088,600,2558,0.9,2134,2.2
34859,3111009.0,46,2102,1005,500,2214,1.0,1859,1.9
34860,3111010.0,53,2000,1154,595,2524,0.9,2120,1.9
34861,3111011.0,28,2167,583,340,1652,1.0,1339,2.3
34862,3111012.0,28,2184,770,488,2027,1.2,1682,2.1
34863,3111013.0,31,2383,694,500,1800,1.2,1567,2.2
34864,3111014.0,30,2100,940,535,2285,1.1,2119,2.4
34865,3111015.0,29,2050,1061,510,2083,1.2,1948,2.1
34866,3111016.0,21,0,0,0,0,0.0,0,0.0
34867,3111017.0,30,2260,612,460,2750,1.3,1437,1.9
34868,3111018.0,29,1984,725,400,1474,1.2,1220,1.8
34869,3111101.0,31,1733,888,440,2194,1.2,1663,1.9
34870,3111102.0,29,1800,878,500,2315,1.4,1959,2.2
34871,3111103.0,29,1733,535,430,1609,1.3,1407,2.3
34872,3111104.0,30,1733,945,458,2042,1.3,1792,1.9
34873,3111105.0,31,1517,754,430,1607,1.2,1542,1.9
34874,3111106.0,30,1950,536,378,1624,1.2,1375,2.3
34875,3111107.0,30,1910,597,498,2107,1.2,1781,2.4
34876,3111108.0,30,2167,760,435,2324,0.9,1724,2.2
34877,3111109.0,32,2550,727,400,2562,0.9,1701,2.2
34878,3111110.0,29,1569,662,435,1981,1.2,1758,2.3
34879,3111111.0,33,2383,725,330,2416,0.9,1481,2.1
34880,3111112.0,29,2550,656,465,1875,0.9,1678,2.5
34881,3111113.0,35,1625,385,300,2027,1.1,1011,2.1
34882,3111202.0,31,2167,515,240,1375,1.2,914,1.8
34883,3111203.0,34,2077,657,330,2096,1.0,1196,2.0
34884,3111204.0,31,1733,582,335,1458,1.2,1220,2.5
34885,3111205.0,51,4333,513,260,2333,1.1,596,1.7
34886,3111206.0,33,1975,652,395,1875,1.0,1356,2.3
34887,3111207.0,31,2005,691,480,1781,0.9,1388,2.6
34888,3111208.0,35,2600,642,310,2083,0.9,1609,2.6
34889,3111209.0,33,2080,754,348,2200,1.0,1875,2.6
34890,3111210.0,35,2300,761,420,2214,1.0,1828,2.7
34891,3111211.0,36,2936,828,305,2321,0.9,1737,2.5
34892,3111212.0,33,2049,780,418,2250,0.9,1896,2.3
34893,3111213.0,33,2000,843,398,2666,1.0,1775,2.6
34894,3111215.0,36,2458,1075,365,2441,1.0,1775,2.3
34895,3111216.0,35,2167,890,425,2849,0.9,2078,2.4
34896,3111217.0,33,2039,739,380,2291,0.9,1382,2.1
34897,3111218.0,33,1729,914,420,2166,1.0,2014,2.2
34898,3111219.0,34,2167,1375,545,2528,1.2,2416,2.3
34899,3111220.0,33,2500,1316,550,2793,1.1,2353,2.1
34900,3111221.0,32,2000,822,430,2232,0.9,1375,1.9
34901,3111222.0,41,2500,938,505,2659,0.8,2374,2.7
34902,3111223.0,32,2300,1327,510,2718,1.2,2383,2.0
34903,3111301.0,34,2167,1008,450,2750,0.8,2266,3.0
34904,3111302.0,36,2443,960,360,2474,0.9,1797,2.2
34905,3111303.0,35,2900,1189,535,3349,0.9,3083,3.2
34906,3111304.0,32,2109,1173,393,2526,0.9,1930,2.0
34907,3111305.0,34,2100,1192,430,2545,0.9,2042,2.0
34908,3111306.0,38,2600,1042,460,3216,0.8,2883,2.9
34909,3111307.0,38,2383,1059,565,2899,0.8,2522,3.0
34910,3111308.0,37,2460,1184,530,3042,0.8,2659,2.6
34911,3111309.0,39,3500,1145,630,3643,0.7,2874,2.7
34912,3111310.0,36,2200,1067,440,3036,0.8,2337,2.5
34913,3111401.0,53,3250,490,340,3937,0.8,3536,3.0
34914,3111402.0,38,3017,1096,450,3045,0.8,2696,2.8
34915,3111403.0,36,2600,972,565,3340,0.9,2779,3.0
34916,3111404.0,38,3375,1130,500,3553,0.7,3035,2.8
34917,3111405.0,40,2860,1244,600,3200,0.8,2839,3.0
34918,3111406.0,35,2550,1057,500,2899,0.8,2735,2.9
